date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:23:45	31942/31942	---M--	200	added ('OK')	image/png	etag:%227cc6-54686ffa33000%22	http://cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/sensors/temperature/img/lm35-pinout.png	cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/sensors/temperature/img/lm35-pinout.png	(from http://cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/sensors/temperature/lm35.html)
10:24:06	131039/131039	---M--	200	added ('OK')	image/png	etag:%221ffdf-54687040c5680%22	http://cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/sensors/temperature/img/lm35-arduino.png	cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/sensors/temperature/img/lm35-arduino.png	(from http://cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/sensors/temperature/lm35.html)
10:24:06	801/801	---M--	200	added ('OK')	text/html	etag:%22321-5478917dcef00%22	http://cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/assets/src/sketch/Arduino_lm35_temp/Arduino_lm35_temp.ino	cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/assets/src/sketch/Arduino_lm35_temp/Arduino_lm35_temp.html	(from http://cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/sensors/temperature/lm35.html)
10:24:08	6110/6110	---M--	200	added ('OK')	image/png	etag:%2217de-546c9d5ce6f40%22	http://cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/sensors/temperature/img/ds18b20.png	cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/sensors/temperature/img/ds18b20.png	(from http://cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/sensors/temperature/ds18b20.html)
10:24:09	7587/7587	---M--	200	added ('OK')	image/jpeg	etag:%221da3-547011fb44300%22	http://cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/sensors/temperature/img/ds18b20_etanche.jpg	cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/sensors/temperature/img/ds18b20_etanche.jpg	(from http://cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/sensors/temperature/ds18b20.html)
10:24:16	308497/308497	---M--	200	added ('OK')	image/jpeg	etag:%224b511-57a9d19a12a80%22	http://cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/sensors/lora_sensor/img/WaziNano.jpg	cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/sensors/lora_sensor/img/WaziNano.jpg	(from http://cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/sensors/introduction_Arduino_IDE/intro_Arduino_IDE.html)
10:24:16	1732/1732	---M--	200	added ('OK')	text/html	etag:%226c4-547894027e000%22	http://cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/assets/src/sketch/Arduino_ds18b20_temp/Arduino_ds18b20_temp.ino	cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/assets/src/sketch/Arduino_ds18b20_temp/Arduino_ds18b20_temp.html	(from http://cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/sensors/temperature/ds18b20.html)
10:24:17	7050/7050	---M--	200	added ('OK')	image/jpeg	etag:%221b8a-546886acefd40%22	http://cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/sensors/distance/img/hc-sr04.jpg	cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/sensors/distance/img/hc-sr04.jpg	(from http://cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/sensors/distance/hc-sr04.html)
10:24:19	63439/63439	---M--	200	added ('OK')	image/png	etag:%22f7cf-546c98f3c0740%22	http://cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/sensors/temperature/img/ds18b20-arduino.png	cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/sensors/temperature/img/ds18b20-arduino.png	(from http://cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/sensors/temperature/ds18b20.html)
10:24:20	862/862	---M--	200	added ('OK')	text/html	etag:%2235e-547892573f000%22	http://cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/assets/src/sketch/Arduino_hc-sr04_dist/Arduino_hc-sr04_dist.ino	cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/assets/src/sketch/Arduino_hc-sr04_dist/Arduino_hc-sr04_dist.html	(from http://cpham.perso.univ-pau.fr/LORA/WAZIUP/tuto/sensors/distance/hc-sr04.html)
